text,label
I too could claim that you are Ghrila's sock puppet and so is Grafkm_fr and Kuban Kazak since you are all non-NPOV pushing Russophiles.,0
"""

I find it absolutely ridiculous that """"Jacksantr"""" consistently deletes the referenced ranking information. Is this the common attitude of the alumni of this university? No wonder it is ranked so low. I think Bogazici University's culture encourages to live isolated from the world instead of becoming integrated and competent. In the article, it is stated that the university has some connections to the US. On the other hand, anybody who has been to the US would know that competition is intense between universities and rankings are very popular (for good reason) in the US. The only way to get a good rank is to work and publish a lot as well as provide a better teaching environment without isolating from the developed countries. Bogazici University needs to learn a lot from other universities in Turkey that are ranked well, such as Istanbul Technical University and Bilkent University.""",0
"Wikipedia is ruled by mobs. And you are a fine example. Please note as well that the people who object to undeleting the photo of Heleen Mees, like Natuur12, are the same as the people who gang up on the Heleen Mees article.",0
"Issues with Knox 

Knox run things like Gala Days, festivals etc. and you know what? Along Redleaf Ave and the Pacific Hwy, they illegally park. Now, I know a friend who lives on the Pcfc Hwy in Wahroonga, and the snobby bastards from Knox come along and completely block people's driveways. They can't get out! However, it's not illegal and the people of Wahroonga complain to Ku-ring-gai Council and what do they get? Nothing! It's ridiculous that bastards like that can get away with it. Somebody needs to add another section on this article talking about this issue, so that people who want to know more about the school and also people who attend the school can realise just how much arrogant and jerky they are!",0
78.62.185.24  BInsert non-formatted text hereold text,0
"If this were a pop culture blog, would it be relevant to have a section about somebody's guest post on Lady Gaga? IF so, what would you write then?",0
Maybe you could have a word with Tryde because it seems a hobby of his to make moves like this. regards,0
Those words are perfectly acceptable descriptive terms used in the english language.,0
Hello. What can be done about secretarian bias on Wikipedia to improve it?,0
"Not really relevant anymore, but why is it that you are looking only at the fact that I'm blocked on must not comment there? You could at least have pretended to be looking at the content of what I was getting at. — Dorftrottel⁠",0
Is the rupestris parent of AxR1 really St. George? That wasn't my impression.,0
"STD

is this an STD? can it be transmitted through rimming?",0
"New Testament Pauline Criticism is Extraneous 

In the New Testament section the arguments about who wrote or didn't write the Pauline epistles are irrelevant to this article, which is about Christianity's historic and modern positions on slavery. 

The Pauline Epistles were universally accepted as canonical by the Church by the end of the fourth century. (See Biblical canon for history.)  Furthermore, there are no citations given of church fathers who argued against the authorship of any of the Pauline Epistles or against theirs statements regarding slavery.

I am modifying this paragraph to reflect what the accepted Bible of church history says about slavery, while removing the questions about authorship. This change is not a judgment on the legitimacy of such questions.69.19.14.35",0
"Please do NOT change the meaning of the page
I am the author of the page of the Libertarian Movement (Italy), I address the following appeal to anonymous user 82.58.182.118 that stubbornly continues to want to change the following page with enter information irrelevant and ambiguous about the term Libertarian Movement (already mentioned in a separate paragraph about the dual meanings) and on the Marxist view of the Libertarians Italian. This page is dedicated exclusively to the Libertarian Movement not to other Italian anarchist movements, which are cited if they are in special sections in relation to any dispute with the ML. Please avoid adding information without actually affecting the validity and the identity of the Libertarian Movement, particularly as regards its continuous removal from the table of Italian political parties.The Movimento Libertario is a regular Italian political party registered with the competent Italian authorities, that does not participate in elections is not a choice that should not be excluded from the covered between the political parties active in the Italian.Therefore, please avoid the following user 82.58.182.118 to continue the work of tampering and damage to the item, otherwise I will have to report it to administrators of wikipedia because they avoid similar action on this page.Greetings.  Lib3rtarian",0
"and the DVD commercial, both of",0
"So you think that because you'rve created a bunch of articles on whatever your particular interest, that excuses a demolition run across another topic? Edit count does not equate to a bigger voice.",0
"""

This is so outrageous that I have no intention of playing games, If I use the """"unblock"""" text some random Admin comes along, reads the statement cited, says """"good block"""" and goes off to the next case. What I will be doing is seeking to get DrKiernan desysoped for monumental abuse of Admin powers. There are dozens of cases on the page in question of me being called everything under the sun - no intervention. I respond, an an active ddisputant blocks.   """,0
"""

that doesnt mean much, lets say every synagogue serves 100 people that is just 5000 people out of a million Ashkenazim. i dont think there are a lot of sephardic jews there, dont be confused with the term """"oriental jews"""" or arabian jews it is not the same as it is in modern Israel, from which most arabian jews came from. """,0
"Mr.Mosin, the issue is about Russian military, not Ukrainian. You may want to read several relevant talk sections above if you're interested. By the way, some of my fellow editors seem to be deliberately partitioning the discussion on the subject here (, probably trying to promote a false claim that I'm avoiding consensus attempts. Happy edits,",0
REDIRECT User:Post Doctorate y-o-y,0
But I don't even mention scientists in my proposed version. We really don't want to give claim and counter claim to infinity. Don't you like my proposed version? *is hurt* 86.44.29.35,0
"""
Im not him. But block me anyway. I'll be happy. Why would I edit so long to be a sock puppet. And thankyou for your message but I do quit. I don't understand how you can cope with it here. there's probably more rules than articles.  -7   """,0
"""

Others
Expamples
Mexico against Axis - Contributed Escuadrón 201, Pacific 
Argentina against Axis - Contributed Nothing - in terms of personnel.  

Rebuttal
Quote """"We use the term ‘Grand Alliance’ or ‘Allies’ to describe an activated military alliance in WW1 that included Japan and Italy, and again use the term ‘Allies’ to describe on group in WW2 that does NOT include Japan and Italy. Not a big deal, except of course you can tell the ‘anti-Japanese’ wikipedia sites here because they do not mention Japan as a member of the ‘Allies’ despite it being and undisputed historical fact by English and Japanese historians. how I see it used in Asian history books""""

WHAT ARE YOU TALKING ABOUT? Italy did change sides in WWII and a co-belligerent state supporting the allies established but the RSI was also set up a state in the North, however Japan was NEVER part of the allies in World War II! As for JAPANESE historians and history books – haven’t you heard about Japanese history textbook controversies .  

In WWI, Brazil declared war on Germany in 1917, however there was never any formal alliance signed between Brazil and the Entente, the Triple entente wasn’t even a formal alliance, but an agreement – there was a unity agreement, however that stated that they would not seek a separate peace with Germany. Britain only declared war on Germany after it invaded Belgium and the United States declared war on Germany and Austria Hungary in 1917 yet not on Bulgaria and the Ottoman Empire. They are called allies because they were ‘’united for a common purpose’’ - the defeat of Germany and or of the Central Powers as a whole, American industrial strength in terms of munitions and armaments also bolstered the British, French and other allies.   
In WWII, the ALLIES were overall fighting a common enemy at one point in time, and had a common purpose. SOME countries declared war yet did not send personnel to fight but assisted in the the allies in economic or other forms(severing relations etc.).       

Allies amd Axis
The Allies were those countries that joined together in an association against Germany then later Italy and Japan and those countries/movements associated with them(the Axis). In the beginning – Britain and it’s Commonwealth/Empire, France etc. and later countries that joined them against these powers including the US and Soviet Union and exiled governments. There were tensions between the powers especially Roosevelt - De Gaulle and Churchill/Roosevelt – Stalin, however there was mutual co-operation in the form of lend lease and other agreements. On January 1 1942 all of the belligerents signed a document called the Declaration by United Nations - the parties pledged to uphold the Atlantic Charter, to employ all their resources in the war against the Axis powers, and that none of the signatory nations would seek to negotiate a separate peace with Germany/Japan and the other member of the Axis.
Not all of the countries delcared war on all of the members of the Axis immediately or some not at all – eg.Brazil only declaring war on Japan on 6/61945. Some countries like only declared war on Japan because they entered to late in the war like Chile, other countries like the Norway and Poland declared war on Japan yet they did not contribute forces against Japan. 

A Global War
""""All I am saying is that if we want to portray that period of history accurately, that in the same way we do not include the Finnish Winter War nor the ongoing Chinese Civil War as part of what we call ww2, that we should record there being 2 separate wars: one in the ‘West’(Europe, Mediterranean) and one in the ‘East’(Pacific and East Asia), and therefore 2 separate groups of friends and foes, 2 separate formations of ‘Allies’. Then we also appear more moral historically.""""

""""What I am saying was that the war in Europe and the war in Asia were 2 separate wars. 2 separate groups of alliances. 2 separate military alliances we deliberately, or just simply irresponsibly, confuse by using the same title ‘Allies’ or ‘Grand Alliances’. Once we admit they were 2 separate wars, then it all makes more sense and make us look all the more moral.""""

""""So even today, we use the same title of an alliance to refer to 2 different wars at the very same time, in this case, right next to eachother even. But if you tell a Canadian, German or Hollander etc that they are members of the same ‘coalition’ at war in Iraq, they will take great offense at your ignorance.""""

''""""I can’t help but wonder if my student is right, and the reason western historian go along with inaccurately using the dangerously over-generalised",0
"""

While the """"circle notation"""" for benzene is popular in high school teaching, I have never seen a higher-level organic chemistry textbook that uses it, or met a practicing chemist who uses it. The """"Kekule notation"""" seems to be much more popular among chemists. It is overwhelmingly used in all the major chemistry journals I know, whether published by the ACS, the RCS, Elsevier, or Wiley. In my opinion, the reason is that once you go beyond benzene and start to look at heterocycles, polycyclic aromatic molecules, reactive intermediates, and reaction mechanisms, the Kekule notation makes electron counting and """"electron pushing"""" much more straightforward. The circle notation only seems to be common for some organometallic compounds such as ferrocene and some aromatic ions such as the cyclopentadienyl anion and the tropylium cation.   """,0
"A tag has been placed on Eric D. Williams, requesting that it be speedily deleted from Wikipedia. This has been done because the article seems to be about a person, group of people, band, club, company, or web content, but it does not indicate how or why the subject is notable, that is, why an article about that subject should be included in Wikipedia. Under the criteria for speedy deletion, articles that do not assert notability may be deleted at any time. Please see the guidelines for what is generally accepted as notable, and if you can indicate why the subject of this article is notable, you may contest the tagging. To do this, add  on the top of the page (below the existing db tag) and leave a note on the article's talk page explaining your position. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would confirm its subject's notability under the guidelines.

For guidelines on specific types of articles, you may want to check out our criteria for biographies, for web sites, for bands, or for companies. Feel free to leave a note on my talk page if you have any questions about this.",0
"""==FDA approval==
This is an American issue. Wikipedia is global in scope. Thus in the medical uses section we describe the conditions for which medications have evidence and thus are used which may not be the same as FDA approval.  (talk · contribs · email) (if I write on your page reply on mine) """,0
"Instead of having a silly sloppy list of all the terms used to describe this land, does it not make more sense to split that into a NAME section for people who specially want to know them....like in almost every other article in Wikipedia!",0
""": Concerning the prose: """"McGillivray’s many endurance events for charity are legendary""""—peacok term; """"to promote physical fitness in children and help solve the epidemic of childhood obesity""""—puffery, Epidemic?; """"Each year he runs his birthday age in miles, starting when he was 12, and has not missed one yet.""""—not promotional, but also not encyclopedic, recentism; """"He was born on Aug. 22, 1954 – you can do the math.""""—again not an appropriate neutral tone; """"motivating readers to never underestimate their own ability to set and achieve goals""""—POV; """"The book is available from Amazon""""—promotion, serves no encyclopedic purpose; """"A skilled motivational speaker, McGillivray has displayed his signature ability to engage and inspire listeners to more than 1,600 audiences from corporate executives to high school students.""""—POV and promotional; """"and in 2009 the prestigious """"Jimmy Award"""" by the Jimmy Fund""""—POV, peacock term; """"In addition to running one of the top race management firms in the U.S""""—uncited claim, top firm according to whom? Need I go on? 

Concerning inline references: Inline refs should go at the end of the sentence they support, after punctuation. You have formatted some of them correctly but there is also a number at them sitting at the top of the submission that don't seem to be doing anything. Also, in the first paragraph there is an external link acting an inline reference, this should be re-formatted. Additionally, the submission currently displays as a wall of text and should be broken into section in the format of a Wikipedia article—see WP:MOS. The 'bull points' (•) should be removed. If you are struggling with editing in Wikimarkup, check out the cheatsheet for help.  talk to me 

""",0
")

A victory for the British and Germans because they forced the American troops off of the field. Claiming this battle as an American victory is like claiming the Battle of Cowpens as a British victory. It is just plain stupid. (",0
"Engelbert Humperdinck 

Thank you for your help 'altering' the links for Engelbert Humperdinck. You are super awesome.. You have saved my sanity ) ツStacey (talk)",0
"Hi! 
I just need to talk to you about the Canada-Moldova relations page. First of all, just because there is no embassies does not mean there cannot be relations. Like for example, I created a page Russia-Trinidad relations. Russia does not have an embassy in Trinidad but however maintains economic cooperation with it. Second, their might be little amount of money, but their is cooperation in the organizations. Please take some time to understand. Thanks.",0
"The site is obviously not encyclopedic (which, judging by what I see here means that its not useless and constantly vandalized) but neither is gamespot, and no third party news source or whatever talks about THEIR review, yet you still feel the need to mention that.",0
"the existing article implies a brief interlude, while the full list presents a different reality",0
REDIRECT Talk:The Gargantuan Elf Album,0
I think I made my point.,0
"No Picture? 

With such a heinous murder and rape spree, why isn't there a picture of the thug? His spiteful, bastard face must be seen to have the full effect: Mugshot

Also, it should be mentioned somewhere, maybe in a Controversies section, that the Oakland black community and black activist groups actually came to Mixon's defense- calling him a soldier, a hero, and a victim: Source 1 , Source 2 50.29.10.210",0
And a banned user?  WTH?  Randy has been violating Wiki for weeks and I'm not allowed to say stay away?  That's not right.,0
"""

Speedy deletion of Michael hance
 A tag has been placed on Michael hance, requesting that it be speedily deleted from Wikipedia per speedy deletion criterion A7. 

Under the criteria for speedy deletion, articles that do not meet basic Wikipedia criteria may be deleted at any time. Please see the guidelines for what is generally accepted as an appropriate article, and if you can indicate why the subject of this article is appropriate, you may contest the tagging. To do this, add  on the top of the article and leave a note on the article's talk page explaining your position. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would confirm its subject's notability under the guidelines. 

If you think that this notice was placed here in error, you may contest the deletion by adding  to the top of the page (just below the existing speedy deletion or """"db"""" tag), coupled with adding a note on the article's talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would would render it more in conformance with Wikipedia's policies and guidelines.-  (Talk to me) """,0
"WP:FILM December 2010 Newsletter
The December 2010 issue of the WikiProject Film newsletter has been published. You may read the newsletter, change the format in which future issues will be delivered to you, or unsubscribe from this notification by following the link. If you have an idea for improving the newsletter please leave a message on my talk page. Happy editing!  (talk • contrib)",0
The article mentions Charles Darwin as having talked about gravitropism. Does anyone have a reference for this I could look up. I can't see any mention in Origin.Just asking out of general interest in the subject.,0
it could have happened to be,0
"Your edits to Tourette syndrome 

 Please stop. If you continue to vandalize Wikipedia, you will be blocked from editing.   (t·c)",0
. People are intrested in youth football,0
"CIA and Macau
CIA defines Macau as developing territories is based on the data provided on 2003 and it isn't updated yet according to the data provided by 2006, DSEC.  For the data CIA using to describe for Macau is 2005, that is the year before last year.  I am not sure if Macau is one of a member of IMF but surely it is one of the founder member of WTO.",0
end quoted material.,0
"""
I have removed the warning. Seems to have been WP:Huggle Wars. Very sorry about that! ~ Ameliorate  T C @ """,0
"IPA-sh 

Hi, 

I haven't yet linked all the articles with SC transcriptions to this template, but once I do (in a couple days?), maybe you could review them? A lot have simple stress marks, and some don't mark accent at all. (Though I don't know how much you'd be able to do with personal names.) Also, I've been going through them pretty quickly, and may not have always made the best choice for the name of the language.",0
""" (UTC)

 First off, please do not create a new discussion at the top of the discussion page. It is not proper and it directs away from other topics.
 Second, this is an Article about Stereotypes of White Americans in the United States. If you are wishing for variety of Stereotypes of 'White' in other countries, you may have to create the article yourself.
 Third, negative stereotypes toward Americans can be found at Stereotypes of Americans. This article is specific towards """"White Americans"""" and does not focus on a world view. 199.254.212.44  15:43, 3 June 2013""",0
"""
I can dig up hundreds of sources of information that refer to African-Americans as """"Negroes"""" or worse and the mentally challenged as """"idiots, imbeciles, morons"""". The fact that a term has been used popularly in the past does not make it acceptable or scientific today. You will not find a source that states the ISR was a provisional government because the term is new and part of the evolving science of diplomacy and peace studies.  """,0
16. Sources 14 and 17 are exactly the same.  I have removed one of them.,0
"""

 Hello Machan! 

  My Pleasure It's my pleasure to corporate with you ion your modest work in safeguarding the Sinhalese culture and ethics. Talk to me anytime.  Summon """,0
"""

 Locative for Animate nouns 

Hi, this article is very interesting and well-written.  One point, I'm a bit mystified as to why there is no locative case for """"the student"""".  Can this be amended, or can it be explained why there is no locative for animate nouns?  """,0
"Good Point, we should really wait to post the English list until we know for sure",0
"""

Sockpuppetry case
 
You have been accused of sockpuppetry. Please refer to Wikipedia:Suspected sock puppets/MarkThomas for evidence. Please make sure you make yourself familiar with notes for the suspect before editing the evidence page. 303 """,0
"""

 Double standards 

If I make an edit, that's being """"unilateral"""", but if you unilaterally revert it, that's OK. Is that it? .  fys aym. """,0
"""

 DYK for Rescue of Jews by Polish communities during the Holocaust 

On 11 November, 2008, Did you know? was updated with  from the article Rescue of Jews by Polish communities during the Holocaust, which you created or substantially expanded. If you know of another interesting fact from a recently created article, then please suggest it on the Did you know? talk page.     """,0
Please familiarize yourself with WP:NOT. Wikipedia is not a Soapbox to promote your RACIST POV,0
See [] for discussion about User FWDixon/Bob Finnan's link spamming and plagiarism.,0
"Seth Ravin
You voted in the DRV for Seth Ravin, and I wanted to let you know that the article is again at AFD: Wikipedia: Articles for deletion/Seth Ravin 2. Thanks. -",0
", 15 August 2012 (UTC)
Not many people participate in hockey articles sadly. I just make sure everyone who participated this year gets his/her article.   20:42",0
"Hey Nick, I'm James and I believe I am also a chill guy, so we have something in common!  I can't wait until I see you in class tomorrow.",0
"""
Aminz, moving the article specifically will not really clear the misconception. People who don't want to believe the figures are the same will always do that. But in Wikipedia, we can use the actual name for Isa as the Islamic figure that exists in his own importance. It doesn't mean that if a figure also exists in Christianity too that this figure becomes only an article based on the perspective. Isa in his own self can have an article just like Yeahua and Jesu that do exist. It's not simply one perspective of that same person, it's a different belief and the entire reason why the articles is here in the first place. It isn't simply a fact that because a figure exists in two religions that we can not have the real name of the figure being used as the name. It's not something as little as the English language translation, which like I said is not a good argument since we have many articles named on figures in other languages. Just about all the biography articles are that way. a.n.o.n.y.m   t """,0
REDIRECT Talk:The Transition (EP),0
"""

Sorry for the delayed response.  An NeTi comes from Jung, the common parent.  It means what Jung says it means.  Socionics is not free to redefine what NeTi means either in a general sense.  Again the more reliable sources have a meaning for NeTi.  If you want to use words in non standard ways that needs to be explicated Socionics can define things however it wants within the field but you cannot make the assertion that an ISFP is Si-Fe and not Fi-Se.  It makes no difference what socionics literature says on this point, the more reliable souces have it the other way around.  That's why we need to clearly seperate ISFp and ISFP.  Talk """,0
"""

 Possibly unfree Image:Afif-Safieh.jpg 
 An image that you uploaded or altered, Image:Afif-Safieh.jpg, has been listed at Wikipedia:Possibly unfree images because its copyright status is disputed. If the image's copyright status cannot be verified, it may be deleted. Please go to its page for more information if you are interested in it not being deleted. Thank you. -T """,0
Everything is poisonous; it's the dose that matters ) — 0918 • 2006-06-06 04:16,0
No Hillary won't read wikipedia. LOL.  but some low level staffer might.  The main point is SpaceX is trying to change the meaning of the acronym to Big Falcon Test Stand.  Maybe Gwynn mentioned it to Elon or something.  If this is the case as SpaceX fans should we not help them?  What do you think of my suggestion that we watch SpaceX discussions of BFTS in the next few months which they are sure to have.  If they spell it out several times as Big Falcon Test Stand does that not prove the case beyond any doubt?,0
"That reply you sent me made me very sad. I said clearly that i don't want to start any wikihate. But surely, don't you realise that President Bush is not an alien? He is a 61 year old man, and deserves dignity. You are arrogant, alking and using words like 'dude' that doesn't contribute as a respectable part of the English language! Chill, man! You are really horrid, and have made me angry.",0
"Links/Self-Promotion 

Why do we allow a vandal to use a userpage as a mechanism for promoting his own sites? Jason Gastrich has violated almost every Wikipedia policy in his short time here, and just like WoW or The Communism Vandal, does not deserve the benefit of a userpage. Can an admin please blank his page, or at least remove those links to his sites and products?",0
"Maybe you should read some REAL CHRISTIAN books and not the ones by Anti-Bible bigots. Oh I forget, if the author doesn't hate the Bible then according to the Christaphobic bigots at Wikipedia, they are not REAL Scholars. 

PS I see my other post was removed because I had the nerve to criticize Liberalpedia69.14.97.53",0
"Yes, you have a point there. I humbly excuse for those edits related to 1 and 3 as they're doubtable. As for 2, I added alleged CIA operative in the article. It is more accurate than 'cult depogrammer' although no such title/profession at all would suffice too. What cults or cult members has he deprogrammed? The word 'cult' is out of context. My edits with regard to 4 are at least better than the previous state. Note, that point 4 is proven by Project Monarch entry and various of its sources on bottom. It is therefore completely bogus to say that CoB and MP are somehow 'the only source'. 2 and 4 in CoB entry were inconsistent with PM entry. The article is now more accurate according to Wikipedia's policies IMO. Have a look and a nice day or 2.",0
"""
I speak a mix of British, American and Canadian dialects. I've been to so many places, it's hard to adapt. I had an English English teacher (English language teacher from England), hence I spoke fluent BritEng at one point lol. — · [ TALK ]  """,0
"""

 Thank you for your input. When I violate the CVU's policies of being uncivil to vandals or biting newcomers, I will aquiese to such a request. Until then such a thing merely makes you look rather petty, for you cannot be suggesting such a thing for any other possible reason than to goad me. Talk| """,0
"""Revisiting neutrality on the Clinton entry==
I edited some content about the Richard Mellon Scape adversarial relationship with Clinton that dogged his career for 8 years and even after he left office. Many of the controversies raised during Clinton's term were a DIRECT result of the Scape Arkansas Project and to see any reference to Richard Mellon Scape's part in Clinton's troubles just """"disappear"""" seems like a very """"right-wing-view"""" sanitization of the Wikipedia. 
As the, arguably, most important adversary of Clinton for a lengthy portion of Clinton's political career, to obliterate any mention of this relationship comes close to censorship.
R.M. Scape is one of two very large and looming forces at work in American politics in the early 21st century, the other being George Soros on the left. Their fingerprints, from behind the curtain, certainly draw analogies to the Wizard(s) of Oz.
Please note that I did not vote for Clinton either time, being somewhat more conservative, but I have noticed an apparent right shifted bias developing in areas that touch upon politically related items in the Wikipedia lately - and """"it ain't good"""" as they say. 

This slow erosion of complete disclosure concerning what is stylized as """"right wing leaning"""" viewpoints and the retention of those things which critisize """"left wing leaning"""" viewpoints is subtle but steady - not just here, but across many places on the Wikipedia. While they make me smile sometimes, my inclination toward keeping Wikipedia neutral reins in my mirth.

I would encourage the group to rethink the neutrality of Wikipedia & work very hard to balance the influences on both sides to prevent any more of this """"shading"""" of the Wikipedia.

I know it is very hard to remain absolutely objective but it is imperative that we do so in order to remain a respected source. To remain COMPLETELY factual without opinionated bias, it seems to me Wikipedia should error on the side of INclusion rather than EXclusion.

IdioT.SavanT.i4 06:51 CDST 11 August 2006

==""",0
Well then the article should explain that there is no time before t=0 because the way the article reads hints that there possibly is no explanation when its clearly understood.,0
"""
Thanks -) But I'm not done yet... gabsadds """,0
"Religion and teenage pregnancy 

There is no mention of links between religion and teenage pregnancy in the article. It is a notable emission. There is plenty of studies and data on it.   (talk - contribs)",0
"|autho6=Lauren C. Williams
|title6=The ‘Five Horsemen’ Of Wikipedia Paid The Price For Getting Between Trolls And Their Victims
|date6=2015-03-06
|org6=Think Progress
|url6=http://thinkprogress.org/culture/2015/03/06/3629086/wikipedia-gamergate-war/
|quote6= It’s interesting how a male feminist had to write a blog about it before anybody realized that there are these problems on Wikipedia.",0
"Thank you for experimenting with the page Islam on Wikipedia. Your test worked, and has been reverted or removed. Please use the sandbox for any other tests you want to do. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia.   (Talk)",0
"""
I haven't looked at this page for years, but have a feeling I've edited it in the past. I would have thought that the Brussels Stock Exchange was right up there with the best examples of Second Empire Architecture; whereas, one or two of the American examples are what I believe Americans call 'chateauesque' and I call Franglifried. Not that it really matters, all these 19th century styles are largely a matter of personal opinion and taste.  """,0
"I think (obviously), if an edit is in bad taste and came from an IP, it obviously needs to be blocked.",0
"http://en.wikipedia.org/wiki/User_talk:62.203.172.174 

What the fu** are you talking about? If you had an ounce of reason in your scull you would have seen that I just removed a double entry - nothing else. 

By the way, there is more of it further down on that page, but I refrained from doing that, as I am not a native speaker.

NB: It is people like you that make life hell for ordinary wikipedians.",0
"I am also quite concerned about setting what in my view would be an unfortunate precedent. Today VHarris44 felt sufficently emboldened just by this debate to go on a rampage through a number of law firm articles and deleted the list of offices without discussion. VHarris44 has now been blocked and there were almost certainly other factors at play in their behaviour, but I still fear setting a bad precedent here that others may try to follow elsewhere in a crude manner.",0
Can you do a box for Raja Maharaj Singh.  Cricket archive page here .  He's the oldest player to play first class cricket.,0
"""

Check this page and tell me what's my fault.
Yesterday I got into an argument about vegetarianism and stuff. Since then I'm being harassed by Edwar321 and his sock mihaiam (I'm 100% certain look at their writing styles and all).

All my edits are getting reverted from these 2 accounts. I am not complaining about other reversions pertaining to vegetarianism because they are still under question.But recently, he reverted this and It's wholly unrelated to the topic of the argument. Check their today's contributions (Edwar321 and mihaiam) you'll see mostly deletions of my posts. I'm offended by this sort of behaviour.  (Talk?)  """,0
"""====Regarding edits made during August 9 2006 (UTC) to Damien Echols====
Thank you for experimenting with Wikipedia. Your test worked, and it has been reverted or removed. Please use the sandbox for any other tests you want to do. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia. If this is an IP address, and it is shared by multiple users, ignore this warning if you did not make any unconstructive edits.  don't talk email me """,0
"Beerstraaten or Beerstraten?
In the Dutch language his a name is write as Beerstraten, and not Beerstraaten. How is correct?",0
"""
""""Firing tests showed"""" - not firing tests. Its military/factory limits. Its big difference.
""""The extreme vertical spreads for the SVD were established by"""" - not for SVD. Extreme vertical spread is only usa standart. ExVer is used """"to keep things as understandable as possible for common readers"""".
Better leave mine text. It is more encyclopaedic. Even words about urban legend.""",0
"""

There was no consensus to move to langoustine, which was indeed a very bad idea. The proponent of that move explicitly approved a move to the scientific name, and it also seems the best title to me. I was therefore bold enough to go ahead and make that move. Do you have any reason to believe it is not the best title? """"Norway lobster"""" is the most authoritative """"common name"""" for the species, and there were doubts in some quarters as to whether it was good enough. In such circumstances, the scientific name really is the only alternative.   """,0
Facebook is a public domain...,0
"Well, from whats been presented, I gather that most scholors see the RD as a version of the Ten Commandments.  Now, I don't need to argue that the 10C are notable.  So, if scholars see the RD as a version of same, wouldn't you see that as notable.  Mind you, you don't have to agree that its so for it to be notable. As to the AfD, how you send your time is your business.",0
"Ms. Marsden is a highly controversial political figure with many enemies.  Let's please keep that in mind when people start posting unsubstantiated criminal allegations (made by someone who's under investigation themselves, yet) without even so much as a charge or even an arrest.   ''''''",0
